start_zip,end_zip,year,number_of_rides,avg_ride_duration_min
60639,60706,2023,31,21.54
60639,60706,2024,31,23.5
60639,60707,2020,1,13.73
60639,60707,2021,203,19.14
60639,60707,2022,513,12.82
60639,60707,2023,230,14.17
60639,60707,2024,284,17.06
60640,60602,2020,467,50.07
60640,60602,2021,552,50.87
60640,60602,2022,724,44.52
60640,60602,2023,701,43.21
60640,60602,2024,662,41.28
60640,60604,2020,214,75.34
60640,60604,2021,473,69.46
60640,60604,2022,540,67.96
60640,60604,2023,733,57.75
60640,60604,2024,806,58.97
60640,60607,2020,91,57.76
60640,60607,2021,118,53.21
60640,60607,2022,122,48.96
60640,60607,2023,114,50.66
60640,60607,2024,147,45.91
60640,60608,2020,16,140.09
60640,60608,2021,33,65.05
60640,60608,2022,82,46.82
60640,60608,2023,72,52.21
60640,60608,2024,109,54.43
60640,60609,2020,1,48.83
60640,60609,2021,5,88.36
60640,60609,2022,2,76.8
60640,60609,2023,4,82.82
60640,60609,2024,4,64.0
60640,60610,2020,4824,54.48
60640,60610,2021,5689,41.59
60640,60610,2022,5170,40.23
60640,60610,2023,5089,37.49
60640,60610,2024,6294,37.09
60640,60611,2020,1743,70.19
60640,60611,2021,2654,56.75
60640,60611,2022,2929,52.48
60640,60611,2023,2766,49.27
60640,60611,2024,3398,47.73
60640,60612,2020,134,70.97
60640,60612,2021,335,122.37
60640,60612,2022,263,34.13
60640,60612,2023,290,37.96
60640,60612,2024,414,38.62
60640,60613,2020,27488,15.28
60640,60613,2021,40055,16.04
60640,60613,2022,42969,13.66
60640,60613,2023,47952,12.84
60640,60613,2024,49564,12.93
60640,60614,2020,10903,29.61
60640,60614,2021,11559,31.18
60640,60614,2022,10249,29.6
60640,60614,2023,10840,27.87
60640,60614,2024,11359,28.68
60640,60615,2020,46,103.61
60640,60615,2021,102,85.21
60640,60615,2022,107,85.07
60640,60615,2023,90,85.74
60640,60615,2024,111,83.66
60640,60616,2020,63,71.92
60640,60616,2021,180,88.82
60640,60616,2022,148,70.79
60640,60616,2023,121,71.71
60640,60616,2024,159,62.21
60640,60617,2020,1,156.43
60640,60617,2021,1,127.52
60640,60617,2024,1,147.58
60640,60618,2020,1523,24.94
60640,60618,2021,2684,24.2
60640,60618,2022,3170,21.86
60640,60618,2023,2887,21.02
60640,60618,2024,3112,20.76
60640,60619,2020,1,237.75
60640,60619,2021,1,94.97
60640,60619,2022,1,87.82
60640,60619,2023,1,67.98
60640,60619,2024,1,76.5
60640,60622,2020,1194,38.3
60640,60622,2021,1699,35.92
60640,60622,2022,1646,31.74
60640,60622,2023,1705,30.75
60640,60622,2024,1682,30.96
60640,60623,2020,5,50.75
60640,60623,2021,12,88.79
60640,60623,2022,14,61.39
60640,60623,2023,27,47.12
60640,60623,2024,14,50.41
60640,60624,2020,29,42.68
60640,60624,2021,105,41.98
60640,60624,2022,37,48.26
60640,60624,2023,31,45.34
60640,60624,2024,82,51.27
60640,60625,2020,7329,17.47
60640,60625,2021,11242,14.32
60640,60625,2022,14008,12.49
60640,60625,2023,14319,11.25
60640,60625,2024,14032,11.18
60640,60626,2020,3684,36.75
60640,60626,2021,4046,30.68
60640,60626,2022,4100,24.06
60640,60626,2023,4085,23.09
60640,60626,2024,3962,22.94
60640,60628,2021,1,1065.23
60640,60630,2020,16,41.56
60640,60630,2021,196,25.14
60640,60630,2022,123,27.59
60640,60630,2023,177,26.93
60640,60630,2024,389,29.59
60640,60631,2021,1,53.58
60640,60631,2022,1,61.18
60640,60631,2023,5,38.72
60640,60631,2024,9,44.49
60640,60632,2024,1,87.16
60640,60634,2021,7,42.65
60640,60634,2022,19,47.7
60640,60634,2023,37,54.05
60640,60634,2024,37,46.74
60640,60636,2021,1,48.27
60640,60636,2024,1,64.92
60640,60637,2020,6,101.56
60640,60637,2021,14,120.31
60640,60637,2022,4,427.57
60640,60637,2023,9,115.91
60640,60637,2024,20,91.65
60640,60639,2020,2,24.96
60640,60639,2021,90,39.56
60640,60639,2022,171,41.32
60640,60639,2023,80,42.81
60640,60639,2024,30,57.25
60640,60640,2020,67576,18.11
60640,60640,2021,94295,16.85
60640,60640,2022,114171,12.0
60640,60640,2023,125220,10.6
60640,60640,2024,119519,10.85
60640,60641,2020,140,34.04
60640,60641,2021,297,32.34
60640,60641,2022,387,27.81
60640,60641,2023,313,28.68
60640,60641,2024,224,28.5
60640,60642,2020,360,40.05
60640,60642,2021,306,42.57
60640,60642,2022,405,36.56
60640,60642,2023,467,31.61
60640,60642,2024,569,32.05
60640,60644,2020,1,98.17
60640,60644,2021,2,58.94
60640,60644,2022,2,73.79
60640,60644,2023,5,58.31
60640,60644,2024,6,64.36
60640,60645,2020,1110,30.74
60640,60645,2021,1529,23.24
60640,60645,2022,1436,21.7
60640,60645,2023,1309,21.8
60640,60645,2024,1180,21.15
60640,60646,2021,6,36.81
60640,60646,2022,7,45.27
60640,60646,2023,29,33.64
60640,60646,2024,47,32.84
60640,60647,2020,2339,31.61
60640,60647,2021,4074,29.93
60640,60647,2022,3889,27.66
60640,60647,2023,3832,27.04
60640,60647,2024,3788,27.24
60640,60649,2020,13,166.39
60640,60649,2021,7,124.21
60640,60649,2022,8,113.81
60640,60649,2023,12,119.53
60640,60649,2024,19,108.36
60640,60651,2020,4,55.63
60640,60651,2021,11,52.44
60640,60651,2022,9,61.46
60640,60651,2023,8,43.63
60640,60651,2024,198,39.15
60640,60653,2020,19,79.85
60640,60653,2021,105,69.48
60640,60653,2022,35,87.21
60640,60653,2023,31,88.48
60640,60653,2024,45,67.34
60640,60656,2022,1,41.07
60640,60656,2023,2,50.09
60640,60656,2024,10,49.59
60640,60657,2020,18116,20.05
60640,60657,2021,22216,20.73
60640,60657,2022,21144,18.85
60640,60657,2023,21293,17.78
60640,60657,2024,22104,18.11
60640,60659,2020,670,68.48
60640,60659,2021,1406,18.53
60640,60659,2022,1938,16.64
60640,60659,2023,1537,16.61
60640,60659,2024,1916,17.66
60640,60660,2020,6478,27.85
60640,60660,2021,10552,16.87
60640,60660,2022,13878,13.98
60640,60660,2023,14734,12.81
60640,60660,2024,13774,12.87
60640,60661,2020,694,52.98
60640,60661,2021,849,50.08
60640,60661,2022,987,44.59
60640,60661,2023,1065,41.52
60640,60661,2024,1402,39.13
60640,60666,2022,1,57.28
60640,60678,2020,674,78.83
60640,60678,2021,1204,67.37
60640,60678,2022,1183,58.02
60640,60678,2023,1197,55.83
60640,60678,2024,1414,54.71
60640,60701,2022,1,88.08
60640,60701,2023,12,47.82
60640,60701,2024,20,39.25
60640,60706,2021,4,41.17
60640,60706,2022,10,50.02
60640,60706,2023,15,49.17
60640,60706,2024,15,36.7
60640,60707,2021,1,56.65
60640,60707,2023,5,44.42
60640,60707,2024,2,129.56
60641,60602,2020,22,60.57
60641,60602,2021,68,40.11
60641,60602,2022,119,34.44
60641,60602,2023,69,38.23
60641,60602,2024,83,39.82
60641,60604,2020,8,105.34
60641,60604,2021,30,50.97
60641,60604,2022,21,52.01
60641,60604,2023,9,51.46
60641,60604,2024,9,51.04
60641,60607,2020,2,37.7
60641,60607,2021,18,43.18
60641,60607,2022,7,36.32
60641,60607,2023,12,41.59
60641,60607,2024,11,33.56
60641,60608,2020,2,44.57
60641,60608,2021,9,80.28
60641,60608,2022,4,44.27
60641,60608,2023,43,71.87
60641,60608,2024,31,67.76
60641,60609,2021,1,57.28
60641,60610,2020,67,35.73
60641,60610,2021,165,36.32
60641,60610,2022,166,40.6
60641,60610,2023,106,43.1
60641,60610,2024,139,54.18
60641,60611,2020,12,93.59
60641,60611,2021,73,52.73
60641,60611,2022,61,53.94
60641,60611,2023,31,49.46
60641,60611,2024,38,91.76
60641,60612,2020,8,31.32
60641,60612,2021,20,55.86
60641,60612,2022,44,30.62
60641,60612,2023,28,74.21
60641,60612,2024,38,41.32
60641,60613,2020,107,40.86
60641,60613,2021,296,31.6
60641,60613,2022,416,28.17
60641,60613,2023,515,30.41
60641,60613,2024,496,27.9
60641,60614,2020,49,36.07
60641,60614,2021,279,33.61
60641,60614,2022,188,30.95
60641,60614,2023,147,32.81
60641,60614,2024,233,32.32
60641,60615,2020,2,121.35
60641,60615,2021,1,69.18
60641,60615,2023,2,90.94
60641,60615,2024,3,74.49
60641,60616,2020,3,159.02
60641,60616,2021,9,83.3
60641,60616,2022,10,67.53
60641,60616,2023,5,62.29
60641,60616,2024,10,47.74
60641,60618,2020,703,18.67
60641,60618,2021,2657,17.02
60641,60618,2022,3419,11.7
60641,60618,2023,2760,11.09
60641,60618,2024,3031,10.64
60641,60619,2020,1,133.25
60641,60622,2020,66,36.99
60641,60622,2021,243,29.56
60641,60622,2022,293,26.47
60641,60622,2023,174,28.6
60641,60622,2024,265,27.2
60641,60623,2020,11,40.55
60641,60623,2021,72,37.72
60641,60623,2022,33,42.96
60641,60623,2023,5,23.62
60641,60623,2024,4,48.85
60641,60624,2020,25,27.52
60641,60624,2021,196,27.8
60641,60624,2022,92,27.05
60641,60624,2023,30,27.99
60641,60624,2024,27,38.63
60641,60625,2020,266,30.65
60641,60625,2021,450,23.36
60641,60625,2022,524,19.97
60641,60625,2023,360,18.19
60641,60625,2024,396,19.84
60641,60626,2020,11,70.23
60641,60626,2021,29,49.12
60641,60626,2022,10,43.43
60641,60626,2023,13,65.66
60641,60626,2024,15,48.8
60641,60629,2022,1,49.98
60641,60630,2020,25,22.8
60641,60630,2021,416,12.06
60641,60630,2022,420,12.88
60641,60630,2023,676,10.08
60641,60630,2024,776,11.89
60641,60631,2021,3,28.22
60641,60631,2022,4,38.99
60641,60631,2023,8,33.23
60641,60631,2024,15,32.31
60641,60632,2021,3,46.07
60641,60632,2022,3,51.86
60641,60632,2024,4,47.64
60641,60634,2020,4,18.78
60641,60634,2021,703,16.04
60641,60634,2022,1056,14.79
60641,60634,2023,442,12.8
60641,60634,2024,535,12.48
60641,60636,2021,1,65.62
60641,60638,2024,2,111.23
60641,60639,2020,22,17.97
60641,60639,2021,1297,14.82
60641,60639,2022,1902,12.14
60641,60639,2023,783,11.71
60641,60639,2024,534,12.38
60641,60640,2020,124,31.49
60641,60640,2021,285,27.95
60641,60640,2022,445,26.58
60641,60640,2023,333,27.91
60641,60640,2024,210,28.66
60641,60641,2020,1435,-1.91
60641,60641,2021,6720,14.73
60641,60641,2022,7993,10.64
60641,60641,2023,5077,10.78
60641,60641,2024,5617,11.62
60641,60642,2020,27,36.06
60641,60642,2021,85,35.38
60641,60642,2022,45,38.1
60641,60642,2023,95,31.54
60641,60642,2024,126,31.63
60641,60644,2020,3,43.5
60641,60644,2021,13,59.7
60641,60644,2022,23,26.0
60641,60644,2023,16,39.53
60641,60644,2024,10,32.39
60641,60645,2020,21,68.0
60641,60645,2021,19,31.84
60641,60645,2022,38,44.63
60641,60645,2023,14,34.19
60641,60645,2024,15,39.7
60641,60646,2020,2,84.26
60641,60646,2021,6,17.7
60641,60646,2022,10,26.62
60641,60646,2023,20,25.48
60641,60646,2024,26,29.79
60641,60647,2020,678,27.21
60641,60647,2021,1845,24.12
60641,60647,2022,2001,16.66
60641,60647,2023,1671,15.47
60641,60647,2024,1596,17.03
60641,60651,2020,9,36.52
60641,60651,2021,175,36.13
60641,60651,2022,251,19.92
60641,60651,2023,73,18.43
60641,60651,2024,143,15.56
60641,60653,2022,1,59.75
60641,60653,2023,2,75.04
60641,60653,2024,1,59.48
60641,60656,2021,6,35.01
60641,60656,2022,5,24.13
60641,60656,2023,9,29.46
60641,60656,2024,8,33.31
60641,60657,2020,73,38.69
60641,60657,2021,259,32.5
60641,60657,2022,255,30.89
60641,60657,2023,310,34.68
60641,60657,2024,349,30.59
60641,60659,2020,23,52.02
60641,60659,2021,30,27.15
60641,60659,2022,65,28.34
60641,60659,2023,58,26.18
60641,60659,2024,31,29.3
60641,60660,2020,4,45.16
60641,60660,2021,54,33.89
60641,60660,2022,22,80.53
60641,60660,2023,22,41.81
60641,60660,2024,32,42.45
60641,60661,2020,22,47.53
60641,60661,2021,77,36.26
60641,60661,2022,45,36.71
60641,60661,2023,114,33.77
60641,60661,2024,77,49.17
60641,60666,2022,1,38.7
60641,60666,2023,1,122.93
60641,60666,2024,2,34.87
60641,60678,2020,1,65.95
60641,60678,2021,7,65.9
60641,60678,2022,11,66.84
60641,60678,2023,6,49.46
60641,60678,2024,12,94.18
60641,60701,2021,3,21.72
60641,60701,2022,13,16.95
60641,60701,2023,17,23.87
60641,60701,2024,19,23.23
60641,60706,2020,3,29.7
60641,60706,2021,60,25.48
60641,60706,2022,163,19.37
60641,60706,2023,149,14.82
60641,60706,2024,228,14.83
60641,60707,2021,38,27.17
60641,60707,2022,45,34.51
60641,60707,2023,22,21.18
60641,60707,2024,26,31.26
60641,60804,2022,1,60.33
60642,60602,2020,2884,16.96
60642,60602,2021,4255,16.75
60642,60602,2022,4549,13.78
60642,60602,2023,4186,12.49
60642,60602,2024,4305,12.84
60642,60604,2020,729,30.31
60642,60604,2021,889,29.78
60642,60604,2022,881,25.75
60642,60604,2023,853,25.02
60642,60604,2024,814,24.9
60642,60607,2020,1656,-1.42
60642,60607,2021,2662,14.74
60642,60607,2022,3324,12.22
60642,60607,2023,3134,11.06
60642,60607,2024,2774,11.8
60642,60608,2020,290,27.07
60642,60608,2021,387,30.07
60642,60608,2022,513,23.2
60642,60608,2023,392,20.28
60642,60608,2024,332,21.02
60642,60609,2020,12,58.15
60642,60609,2021,18,35.99
60642,60609,2022,15,36.18
60642,60609,2023,9,38.5
60642,60609,2024,7,91.85
60642,60610,2020,8522,11.77
60642,60610,2021,15704,13.58
60642,60610,2022,14658,12.26
60642,60610,2023,14104,11.66
60642,60610,2024,14363,11.59
60642,60611,2020,3793,12.06
60642,60611,2021,7839,16.66
60642,60611,2022,7847,15.08
60642,60611,2023,7213,14.89
60642,60611,2024,6748,14.7
60642,60612,2020,1789,19.58
60642,60612,2021,2613,16.7
60642,60612,2022,3684,12.08
60642,60612,2023,3013,11.43
60642,60612,2024,3120,11.48
60642,60613,2020,746,31.43
60642,60613,2021,1124,29.97
60642,60613,2022,1421,27.88
60642,60613,2023,1617,27.15
60642,60613,2024,1839,24.49
60642,60614,2020,5642,19.82
60642,60614,2021,9108,16.07
60642,60614,2022,10221,14.15
60642,60614,2023,10463,13.36
60642,60614,2024,10912,13.14
60642,60615,2020,18,101.15
60642,60615,2021,67,60.84
60642,60615,2022,79,49.83
60642,60615,2023,81,50.99
60642,60615,2024,73,51.36
60642,60616,2020,281,32.76
60642,60616,2021,527,30.14
60642,60616,2022,471,28.8
60642,60616,2023,446,24.81
60642,60616,2024,464,24.59
60642,60617,2021,1,70.6
60642,60617,2023,1,130.37
60642,60618,2020,310,34.34
60642,60618,2021,525,32.8
60642,60618,2022,453,27.64
60642,60618,2023,438,27.21
60642,60618,2024,490,27.29
60642,60621,2021,1,676.47
60642,60621,2024,1,43.87
60642,60622,2020,7249,10.29
60642,60622,2021,14074,11.96
60642,60622,2022,13926,10.52
60642,60622,2023,13910,10.19
60642,60622,2024,13688,9.58
60642,60623,2020,30,29.5
60642,60623,2021,94,25.42
60642,60623,2022,117,27.14
60642,60623,2023,40,38.4
60642,60623,2024,41,23.95
60642,60624,2020,123,28.31
60642,60624,2021,300,29.16
60642,60624,2022,288,21.42
60642,60624,2023,159,21.96
60642,60624,2024,111,26.55
60642,60625,2020,47,40.33
60642,60625,2021,169,35.28
60642,60625,2022,157,33.92
60642,60625,2023,141,31.86
60642,60625,2024,190,29.17
60642,60626,2020,15,119.18
60642,60626,2021,14,55.15
60642,60626,2022,31,61.94
60642,60626,2023,16,56.71
60642,60626,2024,29,63.7
60642,60629,2022,1,45.1
60642,60629,2023,3,129.27
60642,60629,2024,1,115.94
60642,60630,2021,5,53.3
60642,60630,2022,8,39.32
60642,60630,2023,3,32.58
60642,60630,2024,13,40.7
60642,60631,2022,2,63.46
60642,60631,2023,1,52.68
60642,60631,2024,3,43.01
60642,60632,2021,1,30.02
60642,60632,2022,8,34.32
60642,60632,2023,1,46.28
60642,60632,2024,1,26.95
60642,60634,2021,11,48.02
60642,60634,2022,23,46.2
60642,60634,2023,9,49.14
60642,60634,2024,12,36.83
60642,60636,2021,5,53.46
60642,60636,2024,1,42.91
60642,60637,2020,7,69.51
60642,60637,2021,13,65.43
60642,60637,2022,8,67.42
60642,60637,2023,7,84.28
60642,60637,2024,10,77.03
60642,60638,2021,1,61.92
60642,60639,2021,32,32.87
60642,60639,2022,80,30.55
60642,60639,2023,57,31.96
60642,60639,2024,23,39.72
60642,60640,2020,342,41.09
60642,60640,2021,355,45.68
60642,60640,2022,495,34.39
60642,60640,2023,547,32.85
60642,60640,2024,655,30.67
60642,60641,2020,16,45.85
60642,60641,2021,79,43.73
60642,60641,2022,63,33.57
60642,60641,2023,59,36.28
60642,60641,2024,64,40.27
60642,60642,2020,7910,12.39
60642,60642,2021,13894,12.31
60642,60642,2022,17207,7.6
60642,60642,2023,18393,6.62
60642,60642,2024,17522,7.37
60642,60643,2021,1,63.78
60642,60643,2022,1,64.12
60642,60644,2020,6,66.52
60642,60644,2021,12,36.63
60642,60644,2022,9,42.63
60642,60644,2023,5,24.74
60642,60644,2024,3,32.56
60642,60645,2020,6,100.17
60642,60645,2021,4,76.69
60642,60645,2022,3,61.65
60642,60645,2023,7,44.03
60642,60645,2024,6,50.08
60642,60646,2024,2,40.75
60642,60647,2020,3610,22.73
60642,60647,2021,6393,22.76
60642,60647,2022,5955,18.35
60642,60647,2023,6453,17.78
60642,60647,2024,6095,16.71
60642,60649,2020,2,207.92
60642,60649,2021,4,60.8
60642,60649,2022,12,66.54
60642,60649,2023,6,74.05
60642,60649,2024,3,130.36
60642,60651,2020,8,58.63
60642,60651,2021,14,33.11
60642,60651,2022,68,30.8
60642,60651,2023,53,32.88
60642,60651,2024,54,24.27
60642,60653,2020,24,46.81
60642,60653,2021,35,87.4
60642,60653,2022,40,52.38
60642,60653,2023,24,42.3
60642,60653,2024,17,44.03
60642,60657,2020,1755,28.82
60642,60657,2021,2774,23.84
60642,60657,2022,3286,21.92
60642,60657,2023,3465,20.94
60642,60657,2024,3784,20.54
60642,60659,2020,1,45.45
60642,60659,2021,12,52.02
60642,60659,2022,20,36.44
60642,60659,2023,13,41.7
60642,60659,2024,9,39.84
60642,60660,2020,20,75.31
60642,60660,2021,27,49.7
60642,60660,2022,30,41.93
60642,60660,2023,26,49.89
60642,60660,2024,28,43.35
60642,60661,2020,11578,8.68
60642,60661,2021,19232,9.71
60642,60661,2022,21619,8.87
60642,60661,2023,25200,8.48
60642,60661,2024,27254,8.15
60642,60678,2020,682,28.06
60642,60678,2021,1059,29.12
60642,60678,2022,1007,21.21
60642,60678,2023,887,20.52
60642,60678,2024,896,22.11
60642,60701,2024,2,76.84
60642,60706,2021,1,83.8
60642,60706,2022,1,58.05
60642,60706,2023,2,54.48
60642,60706,2024,1,40.79
60642,60707,2022,16,44.41
60642,60707,2024,8,37.82
60643,60602,2021,1,125.95
60643,60604,2022,1,93.6
60643,60607,2023,1,46.23
60643,60608,2020,5,43.77
60643,60608,2021,5,53.48
60643,60608,2022,2,39.8
60643,60608,2023,3,45.27
60643,60608,2024,2,41.86
60643,60609,2020,5,34.38
60643,60609,2021,24,33.73
60643,60609,2022,4,43.18
60643,60609,2023,4,44.88
60643,60609,2024,3,61.42
60643,60610,2022,1,166.4
60643,60611,2021,2,108.78
60643,60611,2022,2,67.25
60643,60612,2021,4,8344.26
60643,60612,2022,2,2034.58
60643,60612,2023,1,68.37
60643,60613,2022,1,123.03
60643,60615,2020,5,60.06
60643,60615,2021,12,56.83
60643,60615,2022,18,38.12
60643,60615,2023,15,37.19
60643,60615,2024,4,40.72
60643,60616,2020,2,47.7
60643,60616,2022,4,141.49
60643,60616,2023,2,54.09
60643,60616,2024,1,83.76
60643,60617,2020,23,35.32
60643,60617,2021,56,34.0
60643,60617,2022,62,22.84
60643,60617,2023,12,30.36
60643,60617,2024,21,24.32
60643,60619,2020,111,25.39
60643,60619,2021,848,20.58
60643,60619,2022,514,17.29
60643,60619,2023,458,13.6
60643,60619,2024,302,11.55
60643,60621,2020,3,21.77
60643,60621,2021,23,42.75
60643,60621,2022,11,43.29
60643,60621,2023,7,32.46
60643,60621,2024,13,31.0
60643,60622,2023,3,58.83
60643,60623,2020,1,50.77
60643,60623,2021,1,65.42
60643,60624,2021,1,104.3
60643,60624,2023,1,85.67
60643,60624,2024,2,69.48
60643,60628,2020,52,36.37
60643,60628,2021,880,21.36
60643,60628,2022,491,19.15
60643,60628,2023,257,18.06
60643,60628,2024,254,15.33
60643,60629,2020,2,41.84
60643,60629,2021,12,33.0
60643,60629,2022,5,73.29
60643,60629,2023,9,57.11
60643,60629,2024,5,29.26
60643,60632,2021,3,46.39
60643,60632,2022,1,46.05
60643,60632,2023,2,153.39
60643,60632,2024,4,43.34
60643,60633,2022,1,65.05
60643,60633,2024,1,74.05
60643,60636,2020,40,23.72
60643,60636,2021,424,28.19
60643,60636,2022,262,29.08
60643,60636,2023,103,23.19
60643,60636,2024,239,12.37
60643,60637,2020,10,40.85
60643,60637,2021,33,46.41
60643,60637,2022,20,35.71
60643,60637,2023,20,28.46
60643,60637,2024,12,42.29
60643,60638,2020,1,64.78
60643,60638,2023,1,196.35
60643,60638,2024,1,57.07
60643,60640,2024,1,60.05
60643,60643,2020,891,38.09
60643,60643,2021,5496,36.89
60643,60643,2022,4852,17.9
60643,60643,2023,3241,14.6
60643,60643,2024,2411,18.67
60643,60647,2024,1,103.42
60643,60649,2020,48,39.81
60643,60649,2021,59,39.87
60643,60649,2022,14,45.11
60643,60649,2023,63,42.62
60643,60649,2024,4,49.58
60643,60652,2020,13,28.38
60643,60652,2021,84,22.09
60643,60652,2022,83,17.0
60643,60652,2023,49,14.52
60643,60652,2024,56,16.74
60643,60653,2020,2,46.08
60643,60653,2021,9,57.43
60643,60653,2022,1,356.92
60643,60653,2023,3,41.38
60643,60655,2020,3,23.94
60643,60655,2021,29,34.26
60643,60655,2022,18,17.47
60643,60655,2023,17,28.11
60643,60655,2024,12,32.64
60643,60661,2021,1,108.02
60643,60661,2023,2,61.34
60643,60678,2021,1,53.48
60643,60678,2022,2,150.58
60643,60678,2023,1,63.1
60643,60803,2020,7,10.23
60643,60803,2021,299,121.56
60643,60803,2022,383,18.67
60643,60803,2023,360,14.8
60643,60803,2024,150,13.12
60643,60804,2020,1,78.52
60643,60804,2021,4,46.64
60643,60804,2023,2,59.88
60643,60804,2024,7,319.99
60643,60805,2021,10,33.62
60643,60805,2022,16,33.97
60643,60805,2023,6,57.17
60643,60805,2024,6,35.47
60644,60602,2020,15,375.13
60644,60602,2021,56,41.75
60644,60602,2022,42,48.07
60644,60602,2023,6,67.23
60644,60602,2024,7,47.2
60644,60604,2020,10,107.72
60644,60604,2021,4,45.25
60644,60604,2022,4,74.65
60644,60604,2023,5,65.59
60644,60604,2024,4,73.97
60644,60607,2020,18,151.99
60644,60607,2021,39,33.05
60644,60607,2022,10,41.99
60644,60607,2023,5,45.86
60644,60607,2024,13,40.22
60644,60608,2020,7,56.2
60644,60608,2021,9,41.03
60644,60608,2022,7,41.33
60644,60608,2023,9,35.36
60644,60608,2024,7,33.29
60644,60609,2020,1,90.12
60644,60609,2021,2,75.99
60644,60609,2022,3,63.21
60644,60609,2023,1,67.62
60644,60609,2024,3,67.51
60644,60610,2020,13,410.94
60644,60610,2021,15,68.17
60644,60610,2022,13,61.85
60644,60610,2023,4,125.14
60644,60610,2024,8,67.03
60644,60611,2020,4,3743.5
60644,60611,2021,13,83.44
60644,60611,2022,4,49.86
60644,60611,2023,6,84.33
60644,60611,2024,6,54.17
60644,60612,2020,105,656.53
60644,60612,2021,148,406.36
60644,60612,2022,103,32.02
60644,60612,2023,53,31.89
60644,60612,2024,46,29.75
60644,60613,2020,3,95.67
60644,60613,2021,2,63.46
60644,60613,2022,3,149.41
60644,60613,2023,2,44.28
60644,60613,2024,5,53.15
60644,60614,2020,7,48.64
60644,60614,2021,9,49.01
60644,60614,2022,3,55.77
60644,60614,2023,3,100.4
60644,60614,2024,8,51.71
60644,60615,2021,2,129.69
60644,60615,2022,1,70.02
60644,60616,2020,3,1331.5
60644,60616,2021,4,53.92
60644,60616,2022,2,56.92
